№,Код ЕПГУ,Согласие в ННГУ,Общий балл,Сумма баллов без ИД,Приоритет,Дисциплины,Статус
1,2,3,4
1. Целевой федеральный. Количество мест: 0
,,,,,,,,,,
2. Квота (особое право). Количество мест: 3
252,4907909,,253,253,6,82,90,81,0,заявление принято
253,3840258,,253,253,5,82,90,81,0,заявление принято
254,4254117,,253,253,2,72,90,91,0,заявление принято
255,4388434,,253,251,2,82,86,83,2,заявление принято
256,3812831,,253,250,2,82,85,83,3,заявление принято
257,4717714,,253,243,3,88,72,83,10,заявление принято
258,4282817,,253,243,1,80,88,75,10,заявление принято
259,4306236,,253,243,2,76,78,89,10,заявление принято
260,4349472,,253,243,5,74,80,89,10,заявление принято
261,4359138,,253,243,3,74,78,91,10,заявление принято
262,4274184,,253,243,1,72,80,91,10,заявление принято
263,4377383,,252,252,3,84,90,78,0,заявление принято
264,4255259,,252,249,5,88,88,73,3,заявление принято
265,4220307,,252,249,1,78,88,83,3,заявление принято
266,3956611,,252,242,5,86,78,78,10,заявление принято
267,4637484,,252,242,3,84,80,78,10,заявление принято
268,4660939,,252,242,1,82,93,67,10,заявление принято
269,4264283,,252,242,5,82,88,72,10,заявление принято
270,4553912,,252,242,4,82,85,75,10,заявление принято
271,4342473,,252,242,1,82,77,83,10,заявление принято
272,4725379,,251,251,5,82,83,86,0,заявление принято
273,4002525,,251,251,5,80,85,86,0,заявление принято
274,3846459,,251,251,3,78,78,95,0,заявление принято
275,4713807,,251,248,3,82,93,73,3,заявление принято
276,3875060,,251,248,1,80,85,83,3,заявление принято
277,4072385,,251,248,4,78,79,91,3,заявление принято
278,4751171,,251,246,1,88,86,72,5,заявление принято
279,4255306,,251,241,2,80,83,78,10,заявление принято
280,3953789,,251,241,3,80,83,78,10,заявление принято
281,4097811,,251,241,4,80,78,83,10,заявление принято
282,4052644,,251,241,4,78,80,83,10,заявление принято
283,4345709,,251,241,2,78,80,83,10,заявление принято
284,4048440,,251,241,4,78,80,83,10,заявление принято
285,4578957,,250,250,1,84,77,89,0,заявление принято
286,4066609,,250,250,3,82,93,75,0,заявление принято
287,3711152,,250,250,4,82,82,86,0,заявление принято
288,4174304,,250,248,3,90,88,70,2,заявление принято
289,3710066,,250,244,3,82,93,69,6,заявление принято
290,4638423,,250,240,1,84,75,81,10,заявление принято
291,4223847,,250,240,7,82,88,70,10,заявление принято
292,3720520,,250,240,1,82,85,73,10,заявление принято
293,3861466,,250,240,8,82,83,75,10,заявление принято
294,4645099,,250,240,2,80,85,75,10,заявление принято
295,3864409,,250,240,5,74,83,83,10,заявление принято
296,3761082,,250,240,8,74,83,83,10,заявление принято
297,3956173,,249,249,1,78,85,86,0,заявление принято
298,3732927,,249,248,2,82,83,83,1,заявление принято
299,4029258,,249,246,3,90,95,61,3,заявление принято
300,3871996,,249,245,4,80,90,75,4,заявление принято
301,4161582,,249,239,4,86,72,81,10,заявление принято
302,4267201,,249,239,4,82,90,67,10,заявление принято
303,3990501,,249,239,3,82,85,72,10,заявление принято
304,4587033,,249,239,2,82,85,72,10,заявление принято
305,4003791,,249,239,5,80,73,86,10,заявление принято
306,3790922,,249,239,3,78,83,78,10,заявление принято
307,4666807,,249,239,6,78,80,81,10,заявление принято
308,4673645,,248,248,1,86,73,89,0,заявление принято
309,4141570,,248,248,5,82,93,73,0,заявление принято
310,4766060,,248,245,2,84,83,78,3,заявление принято
311,4709478,,248,245,3,84,80,81,3,заявление принято
312,4274081,,248,242,3,82,88,72,6,заявление принято
313,4770819,,248,238,5,84,85,69,10,заявление принято
314,3908287,,248,238,7,82,83,73,10,заявление принято
315,4211921,,248,238,5,80,83,75,10,заявление принято
316,4466556,,248,238,3,80,83,75,10,заявление принято
317,4368194,,248,238,2,80,80,78,10,заявление принято
318,3955903,,248,238,1,78,85,75,10,заявление принято
319,3995044,,247,247,3,86,80,81,0,заявление принято
320,3790055,,247,247,8,84,90,73,0,заявление принято
321,4804280,,247,247,4,84,85,78,0,заявление принято
322,3938074,,247,247,4,80,78,89,0,заявление принято
323,4326990,,247,247,4,76,85,86,0,заявление принято
324,4483568,,247,244,4,86,85,73,3,заявление принято
325,4866352,,247,238,1,80,72,86,9,заявление принято
326,4099409,,247,237,4,84,78,75,10,заявление принято
327,4228606,,247,237,3,84,70,83,10,заявление принято
328,4033478,,247,237,2,76,80,81,10,заявление принято
329,4522003,,247,237,2,76,78,83,10,заявление принято
330,3717038,,246,246,2,90,84,72,0,заявление принято
331,4594759,,246,246,3,84,90,72,0,заявление принято
332,3762321,,246,246,3,80,85,81,0,заявление принято
333,3981109,,246,246,4,80,80,86,0,заявление принято
334,4592701,,246,246,2,80,80,86,0,заявление принято
335,4670957,,246,246,2,70,90,86,0,заявление принято
336,3992417,,246,242,3,86,78,78,4,заявление принято
337,4140297,,246,240,3,82,80,78,6,заявление принято
338,3840628,,246,236,4,84,77,75,10,заявление принято
339,4559616,,246,236,6,82,79,75,10,заявление принято
340,4018143,,246,236,4,80,90,66,10,заявление принято
341,4209552,,246,236,3,80,78,78,10,заявление принято
342,4033907,,246,236,2,78,88,70,10,заявление принято
343,3861565,,246,236,1,78,75,83,10,заявление принято
344,3954962,,246,236,1,78,72,86,10,заявление принято
345,4075684,,246,236,3,76,88,72,10,заявление принято
346,4102928,,246,236,2,72,83,81,10,заявление принято
347,3896636,,245,245,2,82,85,78,0,заявление принято
348,4605876,,245,245,4,80,92,73,0,заявление принято
349,4604273,,245,245,4,76,80,89,0,заявление принято
350,3783462,,245,245,7,74,90,81,0,заявление принято
351,4551298,,245,242,5,84,78,80,3,заявление принято
352,4591893,,245,242,7,80,90,72,3,заявление принято
353,4620685,,245,242,4,78,83,81,3,заявление принято
354,4255962,,245,235,3,84,78,73,10,заявление принято
355,4019867,,245,235,5,80,88,67,10,заявление принято
356,3865081,,245,235,3,76,78,81,10,заявление принято
357,3873563,,244,244,5,84,90,70,0,заявление принято
358,4960444,,244,244,3,82,80,82,0,заявление принято
359,3873074,,244,244,5,80,83,81,0,заявление принято
360,4894928,,244,244,5,78,93,73,0,заявление принято
361,4728353,,244,242,1,80,93,69,2,заявление принято
362,3898243,,244,241,5,78,80,83,3,заявление принято
