№,Код ЕПГУ,Согласие в ННГУ,Общий балл,Сумма баллов без ИД,Приоритет,Дисциплины,Статус
1,2,3,4
1. Министерство цифрового развития и связи Нижегородской области. Количество мест: 0
,,,,,,,,,,
2. Квота (особое право). Количество мест: 11
144,3968113,,279,269,1,88,90,91,10,заявление принято
145,4451086,,279,269,4,86,92,91,10,заявление принято
146,4222846,,279,269,6,82,98,89,10,заявление принято
147,3946461,,278,278,1,94,98,86,0,заявление принято
148,4669722,,278,278,2,94,95,89,0,заявление принято
149,3919376,,278,268,5,100,95,73,10,заявление принято
150,4017468,,278,268,2,99,94,75,10,заявление принято
151,3861762,,278,268,3,96,94,78,10,заявление принято
152,4024145,,278,268,2,95,92,81,10,заявление принято
153,3919418,,278,268,2,94,88,86,10,заявление принято
154,4097222,,278,268,4,90,78,100,10,заявление принято
155,3863998,,278,268,4,86,82,100,10,заявление принято
156,4425929,,278,268,1,84,93,91,10,заявление принято
157,4030148,,278,268,3,82,100,86,10,заявление принято
158,4766214,,277,267,4,96,85,86,10,заявление принято
159,4312915,,277,267,1,94,90,83,10,заявление принято
160,4807937,,277,267,3,90,88,89,10,заявление принято
161,3590480,,277,267,2,88,90,89,10,заявление принято
162,4278466,,277,267,4,84,90,93,10,заявление принято
163,4315190,,276,273,5,92,95,86,3,заявление принято
164,4230250,,276,273,3,92,95,86,3,заявление принято
165,4582603,,276,266,2,99,84,83,10,заявление принято
166,4349185,,276,266,3,90,90,86,10,заявление принято
167,4455928,,276,266,1,90,90,86,10,заявление принято
168,4657038,,276,266,4,90,85,91,10,заявление принято
169,4192254,,276,266,1,84,93,89,10,заявление принято
170,4112376,,276,266,4,82,98,86,10,заявление принято
171,4274471,,276,266,3,82,93,91,10,заявление принято
172,4105318,,275,265,1,100,84,81,10,заявление принято
173,4450149,,275,265,2,90,92,83,10,заявление принято
174,4330557,,275,265,3,88,83,94,10,заявление принято
175,4472689,,275,265,3,86,93,86,10,заявление принято
176,3728220,,275,265,1,84,100,81,10,заявление принято
177,3971270,,275,265,1,84,90,91,10,заявление принято
178,3900817,,274,274,3,90,98,86,0,заявление принято
179,4314583,,274,271,5,82,95,94,3,заявление принято
180,3916961,,274,265,3,70,98,97,9,заявление принято
181,3952466,,274,264,1,95,83,86,10,заявление принято
182,3955064,,274,264,5,90,93,81,10,заявление принято
183,4383258,,274,264,5,90,85,89,10,заявление принято
184,4527913,,274,264,3,88,95,81,10,заявление принято
185,4078720,,274,264,1,84,83,97,10,заявление принято
186,3849571,,274,264,2,80,98,86,10,заявление принято
187,4251721,,273,263,6,94,88,81,10,заявление принято
188,4155914,,273,263,3,92,93,78,10,заявление принято
189,4443264,,273,263,3,92,90,81,10,заявление принято
190,4645288,,273,263,1,90,100,73,10,заявление принято
191,4331698,,273,263,2,88,92,83,10,заявление принято
192,4660168,,273,263,2,88,86,89,10,заявление принято
193,4769480,,273,263,3,84,90,89,10,заявление принято
194,3923276,,273,263,4,82,90,91,10,заявление принято
195,4618814,,273,263,4,82,90,91,10,заявление принято
196,4168514,,272,262,7,88,93,81,10,заявление принято
197,4169681,,272,262,4,88,93,81,10,заявление принято
198,3620117,,272,262,2,84,95,83,10,заявление принято
199,4006594,,272,262,2,82,86,94,10,заявление принято
200,3995068,,272,262,2,80,88,94,10,заявление принято
201,4500416,,271,264,5,80,98,86,7,заявление принято
202,4082052,,271,261,1,92,80,89,10,заявление принято
203,4572570,,271,261,1,90,88,83,10,заявление принято
204,3887220,,271,261,3,88,98,75,10,заявление принято
205,4431374,,271,261,3,88,92,81,10,заявление принято
206,4069628,,271,261,1,86,75,100,10,заявление принято
207,4670623,,271,261,3,82,88,91,10,заявление принято
208,4564851,,271,261,4,82,88,91,10,заявление принято
209,3823309,,271,261,7,80,90,91,10,заявление принято
210,4698177,,270,260,7,94,88,78,10,заявление принято
211,4531851,,270,260,1,92,93,75,10,заявление принято
212,4031142,,270,260,1,90,92,78,10,заявление принято
213,3828416,,270,260,2,84,79,97,10,заявление принято
214,4854017,,270,260,2,80,80,100,10,заявление принято
215,4826463,,269,268,3,92,93,83,1,заявление принято
216,4786003,,269,261,2,82,93,86,8,заявление принято
217,4044411,,269,259,1,88,90,81,10,заявление принято
218,4263427,,269,259,5,82,80,97,10,заявление принято
219,4580746,,269,259,5,80,98,81,10,заявление принято
220,4306347,,269,259,2,80,88,91,10,заявление принято
221,3861616,,269,259,5,80,85,94,10,заявление принято
222,4036323,,269,259,3,78,95,86,10,заявление принято
223,3941072,,269,259,4,78,95,86,10,заявление принято
